snapshot_date,source_url,retrieved_at_utc,registry_number,ticker,registry_name,registrar,registry_nominal,detail_url,has_standard_four_letter_ticker
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,234,CPRI,CAPRI NUSA SATU PROPERTI Tbk,"FIBU1 - FICOMINDO BUANA REGISTRAR, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/CPRI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,235,CPRO,CENTRAL PROTEINAPRIMA Tbk,"BIME1 - BIMA REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/CPRO,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,236,CRAB,TOBA SURIMI INDUSTRIES Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/CRAB,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,237,CRSN,CARSURIN Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/CRSN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,238,CSAP,CATUR SENTOSA ADIPRANA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/CSAP,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,239,CSIS,CAHAYASAKTI INVESTINDO SUKSES Tbk,"SHIN1 - SHARESTAR INDONESIA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/CSIS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,240,CSMI,CIPTA SELERA MURNI Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/CSMI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,241,CSRA,CISADANE SAWIT RAYA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/CSRA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,242,CTBN,CITRA TUBINDO Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/CTBN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,243,CTRA,CIPUTRA DEVELOPMENT Tbk,"EDI01 - ELECTRONIC DATA INTERCHANGE INDONESIA, PT",250,https://web.ksei.co.id/services/registered-securities/shares/lc/CTRA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,244,CTTH,CITATAH Tbk,"EDI01 - ELECTRONIC DATA INTERCHANGE INDONESIA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/CTTH,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,245,CUAN,PETRINDO JAYA KREASI Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/CUAN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,246,CYBR,ITSEC ASIA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/CYBR,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,247,DAAZ,DAAZ BARA LESTARI Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DAAZ,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,248,DADA,DIAMOND CITRA PROPERTINDO Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/DADA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,249,DART,DUTA ANGGADA REALTY Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/DART,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,250,DATA,REMALA ABADI Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/DATA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,251,DAYA,DUTA INTIDAYA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DAYA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,252,DCII,DCI INDONESIA Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",125,https://web.ksei.co.id/services/registered-securities/shares/lc/DCII,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,253,DEAL,DEWATA FREIGHTINTERNATIONAL Tbk,"SIGU1 - SINARTAMA GUNITA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DEAL,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,254,DEFI,DANASUPRA ERAPACIFIC Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/DEFI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,255,DEPO,CATURKARDA DEPO BANGUNAN Tbk,"BIME1 - BIMA REGISTRA, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/DEPO,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,256,DEWA,DARMA HENWA Tbk,"FIBU1 - FICOMINDO BUANA REGISTRAR, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DEWA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,257,DEWI,DEWI SHRI FARMINDO Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DEWI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,258,DFAM,DAFAM PROPERTY INDONESIA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DFAM,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,259,DGIK,NUSA KONSTRUKSI ENJINIRING Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DGIK,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,260,DGNS,DIAGNOS LABORATORIUM UTAMA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/DGNS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,261,DGWG,DELTA GIRI WACANA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DGWG,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,262,DIGI,ARKADIA DIGITAL MEDIA Tbk,"BIME1 - BIMA REGISTRA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/DIGI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,263,DILD,INTILAND DEVELOPMENT Tbk,"EDI01 - ELECTRONIC DATA INTERCHANGE INDONESIA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/DILD,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,264,DIVA,DISTRIBUSI VOUCHER NUSANTARA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/DIVA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,265,DKFT,CENTRAL OMEGA RESOURCES Tbk,"SIGU1 - SINARTAMA GUNITA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DKFT,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,266,DKHH,CIPTA SARANA MEDIKA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/DKHH,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,267,DLTA,DELTA DJAKARTA Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/DLTA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,268,DMAD,DEEMADE KARYA INDONESIA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/DMAD,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,269,DMAS,PURADELTA LESTARI Tbk,"SIGU1 - SINARTAMA GUNITA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DMAS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,270,DMMX,DIGITAL MEDIATAMA MAXIMA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/DMMX,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,271,DMND,DIAMOND FOOD INDONESIA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/DMND,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,272,DNAR,BANK OKE INDONESIA Tbk,"FIBU1 - FICOMINDO BUANA REGISTRAR, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DNAR,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,273,DNET,INDORITEL MAKMUR INTERNASIONAL Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",250,https://web.ksei.co.id/services/registered-securities/shares/lc/DNET,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,274,DOID,BUMA INTERNASIONAL GRUP Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/DOID,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,275,DOOH,ERA MEDIA SEJAHTERA Tbk,"FIBU1 - FICOMINDO BUANA REGISTRAR, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/DOOH,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,276,DOSS,GLOBAL SUKSES DIGITAL Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",40,https://web.ksei.co.id/services/registered-securities/shares/lc/DOSS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,277,DPNS,DUTA PERTIWI NUSANTARA,"DAEN1 - DATINDO ENTRYCOM, PT",250,https://web.ksei.co.id/services/registered-securities/shares/lc/DPNS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,278,DPUM,DUA PUTRA UTAMA MAKMUR Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DPUM,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,279,DRMA,DHARMA POLIMETAL Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DRMA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,280,DSFI,DHARMA SAMUDERA FISHING INDUSTRIES Tbk,"SIGU1 - SINARTAMA GUNITA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DSFI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,281,DSNG,DHARMA SATYA NUSANTARA Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/DSNG,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,282,DSSA,DIAN SWASTATIKA SENTOSA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/DSSA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,283,DUCK,JAYA BERSAMA INDO Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DUCK,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,284,DUTI,DUTA PERTIWI Tbk,"SIGU1 - SINARTAMA GUNITA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/DUTI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,285,DVLA,DARYA - VARIA LABORATORIA Tbk,"SHIN1 - SHARESTAR INDONESIA, PT",250,https://web.ksei.co.id/services/registered-securities/shares/lc/DVLA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,286,DWGL,DWI GUNA LAKSANA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DWGL,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,287,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/DYAN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,288,EAST,EASTPARC HOTEL Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/EAST,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,289,ECII,ELECTRONIC CITY INDONESIA Tbk,"FIBU1 - FICOMINDO BUANA REGISTRAR, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/ECII,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,290,EDGE,INDOINTERNET Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/EDGE,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,291,EKAD,EKADHARMA INTERNATIONAL Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/EKAD,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,292,ELIT,DATA SINERGITAMA JAYA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/ELIT,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,293,ELPI,PELAYARAN NASIONAL EKALYA PURNAMASARI Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/ELPI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,294,ELSA,ELNUSA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/ELSA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,295,ELTY,BAKRIELAND DEVELOPMENT Tbk,"SIGU1 - SINARTAMA GUNITA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/ELTY,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,296,EMAS,MERDEKA GOLD RESOURCES Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",150,https://web.ksei.co.id/services/registered-securities/shares/lc/EMAS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,297,EMDE,MEGAPOLITAN DEVELOPMENTS Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/EMDE,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,298,EMMI,ESA MEDIKA MANDIRI Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/EMMI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,299,EMTK,ELANG MAHKOTA TEKNOLOGI Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/EMTK,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,300,ENAK,CHAMP RESTO INDONESIA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/ENAK,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,301,ENRG,ENERGI MEGA PERSADA Tbk,"FIBU1 - FICOMINDO BUANA REGISTRAR, PT",800,https://web.ksei.co.id/services/registered-securities/shares/lc/ENRG,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,302,ENVY,ENVY TECHNOLOGIES INDONESIA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/ENVY,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,303,ENZO,MORENZO ABADI PERKASA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/ENZO,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,304,EPAC,MEGALESTARI EPACK SENTOSARAYA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/EPAC,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,305,EPMT,ENSEVAL PUTERA MEGATRADING Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/EPMT,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,306,ERAA,ERAJAYA SWASEMBADA Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/ERAA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,307,ERAL,SINAR EKA SELARAS Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/ERAL,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,308,ERTX,ERATEX DJAJA Tbk,"SHIN1 - SHARESTAR INDONESIA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/ERTX,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,309,ESIP,SINERGI INTI PLASTINDO Tbk,"BIME1 - BIMA REGISTRA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/ESIP,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,310,ESSA,ESSA INDUSTRIES INDONESIA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/ESSA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,311,ESTA,ESTA MULTI USAHA Tbk,"BIME1 - BIMA REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/ESTA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,312,ESTI,EVER SHINE TEXTILE INDUSTRY,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/ESTI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,313,ETWA,ETERINDO WAHANATAMA Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",400,https://web.ksei.co.id/services/registered-securities/shares/lc/ETWA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,314,EURO,ESTEE GOLD FEET Tbk,"BIME1 - BIMA REGISTRA, PT",5,https://web.ksei.co.id/services/registered-securities/shares/lc/EURO,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,315,EXCL,XLSMART TELECOM SEJAHTERA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/EXCL,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,316,FAPA,FAP AGRI Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",1000,https://web.ksei.co.id/services/registered-securities/shares/lc/FAPA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,317,FAST,FAST FOOD INDONESIA Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/FAST,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,318,FASW,FAJAR SURYA WISESA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/FASW,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,319,FILM,MD ENTERTAINMENT Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/FILM,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,320,FIMP,FIMPERKASA UTAMA Tbk,"BIME1 - BIMA REGISTRA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/FIMP,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,321,FIRE,ALFA ENERGI INVESTAMA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/FIRE,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,322,FISH,FKS MULTI AGRO Tbk,BSRE1 - BSR INDONESIA PT.,10,https://web.ksei.co.id/services/registered-securities/shares/lc/FISH,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,323,FITT,HOTEL FITRA INTERNATIONAL Tbk,"BIME1 - BIMA REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/FITT,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,324,FLMC,FALMACO NONWOVEN INDUSTRI Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",80,https://web.ksei.co.id/services/registered-securities/shares/lc/FLMC,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,325,FMII,FORTUNE MATE INDONESIA Tbk,"BIME1 - BIMA REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/FMII,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,326,FOLK,MULTI GARAM UTAMA Tbk,"FIBU1 - FICOMINDO BUANA REGISTRAR, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/FOLK,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,327,FOOD,SENTRA FOOD INDONESIA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/FOOD,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,328,FORE,FORE KOPI INDONESIA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",70,https://web.ksei.co.id/services/registered-securities/shares/lc/FORE,True
